Timestamp,Session ID,State Change Event,From State,To State,Intelligence Level,Enemy ID,Alerted,Completed
06/08/2026 13:50:32,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 2: Patrol->Suspicious (Not Alerted),Patrol,Suspicious,Sound,2.0,No,
06/08/2026 13:50:32,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 2: Suspicious->Chasing (Not Alerted),Suspicious,Chasing,Sound,2.0,No,
06/08/2026 13:50:33,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 1: Searching->Chasing (Not Alerted),Searching,Chasing,Sound,1.0,No,
06/08/2026 13:50:33,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 0: Searching->Chasing (Not Alerted),Searching,Chasing,Sound,0.0,No,
06/08/2026 13:50:34,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 0: Chasing->Searching (Not Alerted),Chasing,Searching,Sound,0.0,No,
06/08/2026 13:50:34,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 0: Searching->Patrol (Not Alerted),Searching,Patrol,Sound,0.0,No,
06/08/2026 13:50:34,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 2: Chasing->Searching (Not Alerted),Chasing,Searching,Sound,2.0,No,
06/08/2026 13:50:35,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 1: Chasing->Searching (Not Alerted),Chasing,Searching,Sound,1.0,No,
06/08/2026 13:50:35,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 2: Searching->Patrol (Not Alerted),Searching,Patrol,Sound,2.0,No,
06/08/2026 13:50:36,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 1: Searching->Patrol (Not Alerted),Searching,Patrol,Sound,1.0,No,
06/08/2026 13:50:36,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 3: Patrol->Suspicious (Not Alerted),Patrol,Suspicious,Sound,3.0,No,
06/08/2026 13:50:36,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 3: Suspicious->Searching (Not Alerted),Suspicious,Searching,Sound,3.0,No,
06/08/2026 13:50:37,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 3: Searching->Chasing (Not Alerted),Searching,Chasing,Sound,3.0,No,
06/08/2026 13:50:37,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 2: Patrol->Suspicious (Not Alerted),Patrol,Suspicious,Sound,2.0,No,
06/08/2026 13:50:38,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 2: Suspicious->Searching (Not Alerted),Suspicious,Searching,Sound,2.0,No,
06/08/2026 13:50:38,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 3: Chasing->Searching (Not Alerted),Chasing,Searching,Sound,3.0,No,
06/08/2026 13:50:39,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 2: Searching->Patrol (Not Alerted),Searching,Patrol,Sound,2.0,No,
06/08/2026 13:50:39,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 1: Patrol->Suspicious (Not Alerted),Patrol,Suspicious,Sound,1.0,No,
06/08/2026 13:50:39,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 3: Searching->Patrol (Not Alerted),Searching,Patrol,Sound,3.0,No,
06/08/2026 13:50:40,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 1: Suspicious->Chasing (Not Alerted),Suspicious,Chasing,Sound,1.0,No,
06/08/2026 13:50:40,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 1: Chasing->Searching (Not Alerted),Chasing,Searching,Sound,1.0,No,
06/08/2026 13:50:41,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 2: Patrol->Suspicious (Not Alerted),Patrol,Suspicious,Sound,2.0,No,
06/08/2026 13:50:41,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 2: Suspicious->Chasing (Not Alerted),Suspicious,Chasing,Sound,2.0,No,
06/08/2026 13:50:41,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 1: Searching->Patrol (Not Alerted),Searching,Patrol,Sound,1.0,No,
06/08/2026 13:50:42,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 1: Patrol->Suspicious (Not Alerted),Patrol,Suspicious,Sound,1.0,No,
06/08/2026 13:50:42,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 1: Suspicious->Searching (Not Alerted),Suspicious,Searching,Sound,1.0,No,
06/08/2026 13:50:43,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 1: Searching->Chasing (Not Alerted),Searching,Chasing,Sound,1.0,No,
06/08/2026 13:50:43,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 2: Chasing->Searching (Not Alerted),Chasing,Searching,Sound,2.0,No,
06/08/2026 13:50:44,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 2: Searching->Patrol (Not Alerted),Searching,Patrol,Sound,2.0,No,
06/08/2026 13:50:46,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 0: Patrol->Suspicious (Not Alerted),Patrol,Suspicious,Sound,0.0,No,
06/08/2026 13:50:46,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 2: Patrol->Suspicious (Not Alerted),Patrol,Suspicious,Sound,2.0,No,
06/08/2026 13:50:47,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 0: Suspicious->Searching (Not Alerted),Suspicious,Searching,Sound,0.0,No,
06/08/2026 13:50:47,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 2: Suspicious->Chasing (Not Alerted),Suspicious,Chasing,Sound,2.0,No,
06/08/2026 13:50:47,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 1: Chasing->Searching (Not Alerted),Chasing,Searching,Sound,1.0,No,
06/08/2026 13:50:48,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 0: Searching->Chasing (Not Alerted),Searching,Chasing,Sound,0.0,No,
06/08/2026 13:50:48,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 2: Chasing->Searching (Not Alerted),Chasing,Searching,Sound,2.0,No,
06/08/2026 13:50:49,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 1: Searching->Patrol (Not Alerted),Searching,Patrol,Sound,1.0,No,
06/08/2026 13:50:49,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 0: Chasing->Searching (Not Alerted),Chasing,Searching,Sound,0.0,No,
06/08/2026 13:50:50,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 0: Searching->Chasing (Not Alerted),Searching,Chasing,Sound,0.0,No,
06/08/2026 13:50:50,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 2: Searching->Chasing (Not Alerted),Searching,Chasing,Sound,2.0,No,
06/08/2026 13:50:50,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 0: Chasing->Searching (Not Alerted),Chasing,Searching,Sound,0.0,No,
06/08/2026 13:50:51,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 2: Chasing->Searching (Not Alerted),Chasing,Searching,Sound,2.0,No,
06/08/2026 13:50:51,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 3: Patrol->Suspicious (Not Alerted),Patrol,Suspicious,Sound,3.0,No,
06/08/2026 13:50:52,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 3: Suspicious->Searching (Not Alerted),Suspicious,Searching,Sound,3.0,No,
06/08/2026 13:50:52,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 2: Searching->Chasing (Not Alerted),Searching,Chasing,Sound,2.0,No,
06/08/2026 13:50:53,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 0: Searching->Chasing (Not Alerted),Searching,Chasing,Sound,0.0,No,
06/08/2026 13:50:53,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 0: Chasing->Searching (Not Alerted),Chasing,Searching,Sound,0.0,No,
06/08/2026 13:50:53,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 0: Searching->Chasing (Not Alerted),Searching,Chasing,Sound,0.0,No,
06/08/2026 13:50:54,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 3: Searching->Patrol (Not Alerted),Searching,Patrol,Sound,3.0,No,
06/08/2026 13:50:54,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 3: Patrol->Suspicious (Not Alerted),Patrol,Suspicious,Sound,3.0,No,
06/08/2026 13:50:55,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 3: Suspicious->Searching (Not Alerted),Suspicious,Searching,Sound,3.0,No,
06/08/2026 13:50:55,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 3: Searching->Chasing (Not Alerted),Searching,Chasing,Sound,3.0,No,
06/08/2026 13:50:55,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 2: Chasing->Searching (Not Alerted),Chasing,Searching,Sound,2.0,No,
06/08/2026 13:50:56,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 3: Chasing->Searching (Not Alerted),Chasing,Searching,Sound,3.0,No,
06/08/2026 13:50:56,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 0: Chasing->Searching (Not Alerted),Chasing,Searching,Sound,0.0,No,
06/08/2026 13:50:57,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 0: Searching->Chasing (Not Alerted),Searching,Chasing,Sound,0.0,No,
06/08/2026 13:50:57,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 3: Searching->Patrol (Not Alerted),Searching,Patrol,Sound,3.0,No,
06/08/2026 13:50:57,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 2: Searching->Patrol (Not Alerted),Searching,Patrol,Sound,2.0,No,
06/08/2026 13:50:58,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 0: Chasing->Searching (Not Alerted),Chasing,Searching,Sound,0.0,No,
06/08/2026 13:50:58,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 0: Searching->Patrol (Not Alerted),Searching,Patrol,Sound,0.0,No,
06/08/2026 13:50:59,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 1: Patrol->Suspicious (Not Alerted),Patrol,Suspicious,Sound,1.0,No,
06/08/2026 13:50:59,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 3: Patrol->Suspicious (Not Alerted),Patrol,Suspicious,Sound,3.0,No,
06/08/2026 13:51:00,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 3: Suspicious->Searching (Not Alerted),Suspicious,Searching,Sound,3.0,No,
06/08/2026 13:51:00,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 3: Searching->Chasing (Not Alerted),Searching,Chasing,Sound,3.0,No,
06/08/2026 13:51:00,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 1: Suspicious->Chasing (Not Alerted),Suspicious,Chasing,Sound,1.0,No,
06/08/2026 13:51:01,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 3: Chasing->Searching (Not Alerted),Chasing,Searching,Sound,3.0,No,
06/08/2026 13:51:01,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 1: Chasing->Searching (Not Alerted),Chasing,Searching,Sound,1.0,No,
06/08/2026 13:51:02,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 1: Searching->Patrol (Not Alerted),Searching,Patrol,Sound,1.0,No,
06/08/2026 13:51:02,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 3: Searching->Patrol (Not Alerted),Searching,Patrol,Sound,3.0,No,
06/08/2026 13:51:02,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 0: Patrol->Suspicious (Not Alerted),Patrol,Suspicious,Sound,0.0,No,
06/08/2026 13:51:03,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 0: Suspicious->Chasing (Not Alerted),Suspicious,Chasing,Sound,0.0,No,
06/08/2026 13:51:03,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 3: Patrol->Suspicious (Not Alerted),Patrol,Suspicious,Sound,3.0,No,
06/08/2026 13:51:04,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 3: Suspicious->Chasing (Not Alerted),Suspicious,Chasing,Sound,3.0,No,
06/08/2026 13:51:04,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 0: Chasing->Searching (Not Alerted),Chasing,Searching,Sound,0.0,No,
06/08/2026 13:51:04,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 3: Chasing->Searching (Not Alerted),Chasing,Searching,Sound,3.0,No,
06/08/2026 13:51:05,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 3: Searching->Chasing (Not Alerted),Searching,Chasing,Sound,3.0,No,
06/08/2026 13:51:05,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 0: Searching->Patrol (Not Alerted),Searching,Patrol,Sound,0.0,No,
06/08/2026 13:51:06,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Sound 3: Chasing->Searching (Not Alerted),Chasing,Searching,Sound,3.0,No,
06/08/2026 13:51:38,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Communication 3: Searching->Patrol (Alerted),Searching,Patrol,Communication,3.0,Yes,
06/08/2026 13:51:39,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Communication 2: Searching->Patrol (Alerted),Searching,Patrol,Communication,2.0,Yes,
06/08/2026 13:51:39,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Communication 1: Searching->Patrol (Alerted),Searching,Patrol,Communication,1.0,Yes,
06/08/2026 13:51:40,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Communication 0: Searching->Patrol (Alerted),Searching,Patrol,Communication,0.0,Yes,
06/08/2026 13:51:40,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Communication 0: Patrol->Suspicious (Alerted),Patrol,Suspicious,Communication,0.0,Yes,
06/08/2026 13:51:41,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Communication 0: Suspicious->Chasing (Alerted),Suspicious,Chasing,Communication,0.0,Yes,
06/08/2026 13:51:43,bcfee907-8453-44a2-a141-7bc068b99b3f,Level: Communication 1: Patrol->Chasing (Alerted),Patrol,Chasing,Communication,1.0,Yes,
06/08/2026 13:51:44,bcfee907-8453-44a2-a141-7bc068b99b3f,,,,,,,Yes
06/15/2026 19:04:14,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Basic+0:+Chasing->Patrol+(Not+Alerted),Chasing,Patrol,Basic,0.0,No,
06/15/2026 19:04:15,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Basic+2:+Patrol->Chasing+(Not+Alerted),Patrol,Chasing,Basic,2.0,No,
06/15/2026 19:04:16,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Basic+3:+Chasing->Patrol+(Not+Alerted),Chasing,Patrol,Basic,3.0,No,
06/15/2026 19:04:16,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Basic+3:+Patrol->Chasing+(Not+Alerted),Patrol,Chasing,Basic,3.0,No,
06/15/2026 19:04:16,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Basic+2:+Chasing->Patrol+(Not+Alerted),Chasing,Patrol,Basic,2.0,No,
06/15/2026 19:04:18,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Basic+2:+Patrol->Chasing+(Not+Alerted),Patrol,Chasing,Basic,2.0,No,
06/15/2026 19:04:20,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Basic+3:+Patrol->Chasing+(Not+Alerted),Patrol,Chasing,Basic,3.0,No,
06/15/2026 19:04:21,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Basic+1:+Chasing->Patrol+(Not+Alerted),Chasing,Patrol,Basic,1.0,No,
06/15/2026 19:04:23,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Basic+0:+Patrol->Chasing+(Not+Alerted),Patrol,Chasing,Basic,0.0,No,
06/15/2026 19:04:24,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Basic+0:+Patrol->Chasing+(Not+Alerted),Patrol,Chasing,Basic,0.0,No,
06/15/2026 19:04:24,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Basic+0:+Chasing->Patrol+(Not+Alerted),Chasing,Patrol,Basic,0.0,No,
06/15/2026 19:04:26,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Basic+2:+Chasing->Patrol+(Not+Alerted),Chasing,Patrol,Basic,2.0,No,
06/15/2026 19:04:26,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Basic+3:+Patrol->Chasing+(Not+Alerted),Patrol,Chasing,Basic,3.0,No,
06/15/2026 19:04:27,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Basic+3:+Chasing->Patrol+(Not+Alerted),Chasing,Patrol,Basic,3.0,No,
06/15/2026 19:06:29,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Advanced+0:+Patrol->Suspicious+(Not+Alerted),Patrol,Suspicious,Advanced,0.0,No,
06/15/2026 19:06:30,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Advanced+0:+Suspicious->Searching+(Not+Alerted),Suspicious,Searching,Advanced,0.0,No,
06/15/2026 19:06:30,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Advanced+0:+Searching->Patrol+(Not+Alerted),Searching,Patrol,Advanced,0.0,No,
06/15/2026 19:11:12,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+0:+Patrol->Suspicious+(Not+Alerted),Patrol,Suspicious,Sound,0.0,No,
06/15/2026 19:11:13,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+0:+Suspicious->Chasing+(Not+Alerted),Suspicious,Chasing,Sound,0.0,No,
06/15/2026 19:11:13,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+0:+Chasing->Searching+(Not+Alerted),Chasing,Searching,Sound,0.0,No,
06/15/2026 19:11:14,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+0:+Searching->Patrol+(Not+Alerted),Searching,Patrol,Sound,0.0,No,
06/15/2026 19:11:14,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+0:+Patrol->Suspicious+(Not+Alerted),Patrol,Suspicious,Sound,0.0,No,
06/15/2026 19:11:15,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+0:+Suspicious->Searching+(Not+Alerted),Suspicious,Searching,Sound,0.0,No,
06/15/2026 19:11:17,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+0:+Patrol->Suspicious+(Not+Alerted),Patrol,Suspicious,Sound,0.0,No,
06/15/2026 19:11:17,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+0:+Suspicious->Chasing+(Not+Alerted),Suspicious,Chasing,Sound,0.0,No,
06/15/2026 19:11:20,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+3:+Suspicious->Chasing+(Not+Alerted),Suspicious,Chasing,Sound,3.0,No,
06/15/2026 19:11:22,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+0:+Searching->Chasing+(Not+Alerted),Searching,Chasing,Sound,0.0,No,
06/15/2026 19:11:23,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+3:+Searching->Chasing+(Not+Alerted),Searching,Chasing,Sound,3.0,No,
06/15/2026 19:11:23,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+0:+Chasing->Searching+(Not+Alerted),Chasing,Searching,Sound,0.0,No,
06/15/2026 19:11:28,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+1:+Patrol->Suspicious+(Not+Alerted),Patrol,Suspicious,Sound,1.0,No,
06/15/2026 19:11:28,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+1:+Suspicious->Chasing+(Not+Alerted),Suspicious,Chasing,Sound,1.0,No,
06/15/2026 19:11:30,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+2:+Chasing->Searching+(Not+Alerted),Chasing,Searching,Sound,2.0,No,
06/15/2026 19:11:30,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+2:+Searching->Chasing+(Not+Alerted),Searching,Chasing,Sound,2.0,No,
06/15/2026 19:11:31,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+2:+Chasing->Searching+(Not+Alerted),Chasing,Searching,Sound,2.0,No,
06/15/2026 19:11:31,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+2:+Searching->Chasing+(Not+Alerted),Searching,Chasing,Sound,2.0,No,
06/15/2026 19:11:32,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+2:+Chasing->Searching+(Not+Alerted),Chasing,Searching,Sound,2.0,No,
06/15/2026 19:11:32,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+1:+Chasing->Searching+(Not+Alerted),Chasing,Searching,Sound,1.0,No,
06/15/2026 19:11:33,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+2:+Searching->Chasing+(Not+Alerted),Searching,Chasing,Sound,2.0,No,
06/15/2026 19:11:33,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+1:+Searching->Chasing+(Not+Alerted),Searching,Chasing,Sound,1.0,No,
06/15/2026 19:11:34,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+1:+Chasing->Searching+(Not+Alerted),Chasing,Searching,Sound,1.0,No,
06/15/2026 19:11:34,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+2:+Chasing->Searching+(Not+Alerted),Chasing,Searching,Sound,2.0,No,
06/15/2026 19:11:35,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+2:+Searching->Chasing+(Not+Alerted),Searching,Chasing,Sound,2.0,No,
06/15/2026 19:11:36,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+1:+Searching->Chasing+(Not+Alerted),Searching,Chasing,Sound,1.0,No,
06/15/2026 19:11:37,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+2:+Searching->Chasing+(Not+Alerted),Searching,Chasing,Sound,2.0,No,
06/15/2026 19:11:38,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+1:+Chasing->Searching+(Not+Alerted),Chasing,Searching,Sound,1.0,No,
06/15/2026 19:11:38,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+1:+Chasing->Searching+(Not+Alerted),Chasing,Searching,Sound,1.0,No,
06/15/2026 19:11:39,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+2:+Chasing->Searching+(Not+Alerted),Chasing,Searching,Sound,2.0,No,
06/15/2026 19:11:40,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+2:+Searching->Chasing+(Not+Alerted),Searching,Chasing,Sound,2.0,No,
06/15/2026 19:11:42,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+3:+Suspicious->Chasing+(Not+Alerted),Suspicious,Chasing,Sound,3.0,No,
06/15/2026 19:11:45,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+3:+Chasing->Searching+(Not+Alerted),Chasing,Searching,Sound,3.0,No,
06/15/2026 19:11:46,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+3:+Searching->Chasing+(Not+Alerted),Searching,Chasing,Sound,3.0,No,
06/15/2026 19:11:46,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+2:+Chasing->Searching+(Not+Alerted),Chasing,Searching,Sound,2.0,No,
06/15/2026 19:11:47,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+3:+Chasing->Searching+(Not+Alerted),Chasing,Searching,Sound,3.0,No,
06/15/2026 19:11:48,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+3:+Searching->Chasing+(Not+Alerted),Searching,Chasing,Sound,3.0,No,
06/15/2026 19:11:49,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+2:+Searching->Chasing+(Not+Alerted),Searching,Chasing,Sound,2.0,No,
06/15/2026 19:11:50,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+3:+Searching->Chasing+(Not+Alerted),Searching,Chasing,Sound,3.0,No,
06/15/2026 19:11:51,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+3:+Chasing->Searching+(Not+Alerted),Chasing,Searching,Sound,3.0,No,
06/15/2026 19:11:51,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+1:+Chasing->Searching+(Not+Alerted),Chasing,Searching,Sound,1.0,No,
06/15/2026 19:11:52,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+0:+Patrol->Suspicious+(Not+Alerted),Patrol,Suspicious,Sound,0.0,No,
06/15/2026 19:11:53,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+0:+Suspicious->Searching+(Not+Alerted),Suspicious,Searching,Sound,0.0,No,
06/15/2026 19:11:54,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+3:+Searching->Patrol+(Not+Alerted),Searching,Patrol,Sound,3.0,No,
06/15/2026 19:11:57,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+3:+Suspicious->Chasing+(Not+Alerted),Suspicious,Chasing,Sound,3.0,No,
06/15/2026 19:11:59,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+3:+Searching->Chasing+(Not+Alerted),Searching,Chasing,Sound,3.0,No,
06/15/2026 19:12:01,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Sound+3:+Chasing->Searching+(Not+Alerted),Chasing,Searching,Sound,3.0,No,
06/15/2026 19:17:14,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Communication+0:+Patrol->Suspicious+(Alerted),Patrol,Suspicious,Communication,0.0,Yes,
06/15/2026 19:17:15,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Communication+1:+Patrol->Chasing+(Alerted),Patrol,Chasing,Communication,1.0,Yes,
06/15/2026 19:17:17,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Communication+3:+Patrol->Chasing+(Alerted),Patrol,Chasing,Communication,3.0,Yes,
06/15/2026 19:17:17,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Communication+0:+Searching->Chasing+(Alerted),Searching,Chasing,Communication,0.0,Yes,
06/15/2026 19:17:18,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Communication+1:+Chasing->Searching+(Alerted),Chasing,Searching,Communication,1.0,Yes,
06/15/2026 19:17:18,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Communication+3:+Chasing->Searching+(Alerted),Chasing,Searching,Communication,3.0,Yes,
06/15/2026 19:17:19,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Communication+0:+Chasing->Searching+(Alerted),Chasing,Searching,Communication,0.0,Yes,
06/15/2026 19:17:19,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Communication+3:+Searching->Patrol+(Alerted),Searching,Patrol,Communication,3.0,Yes,
06/15/2026 19:17:20,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Communication+0:+Searching->Patrol+(Alerted),Searching,Patrol,Communication,0.0,Yes,
06/15/2026 19:17:21,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Communication+1:+Searching->Patrol+(Alerted),Searching,Patrol,Communication,1.0,Yes,
06/15/2026 19:17:21,c283e2f8-300f-4685-bf10-567cd83d4816,Level:+Communication+1:+Patrol->Suspicious+(Alerted),Patrol,Suspicious,Communication,1.0,Yes,
